id,class,degree,EigenvectorCentrality,PageRankScore,BetweennessScore,ClosenessScore
C1099291242,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1624447851,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1699974046,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C174738388,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1922699697,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C847363575,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C320542979,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C243263631,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2064067533,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C807401135,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1977495857,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C68457621,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C166371961,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C766103746,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C401111224,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1271789910,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1871832135,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C525018567,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2066007834,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C469215205,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C631314752,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1586388623,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C773035401,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C55964178,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2071620447,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1470900377,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1237904364,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1461605720,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C919135342,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1440953143,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1894914118,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C913719227,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2051066057,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1067244985,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C949007894,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1156196173,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C19994663,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C694789782,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C987705748,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C858191560,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1856444955,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1234083609,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C465247292,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1584691721,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C91080607,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1630245872,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1875654811,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1586061466,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1727669236,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C383764851,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C793489546,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2070767854,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1597034131,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1103259140,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1366842570,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C320163225,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C413720637,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C845515926,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C982271577,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1165019005,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1542451833,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C834681479,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1917339885,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1452277991,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C725518673,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C453096443,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C40947199,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1263748826,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C103074523,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C44293331,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1402417099,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C234994325,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2019239477,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C574275889,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1969484062,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C361833293,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C190299554,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C52747362,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1718696162,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1639543841,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2108726388,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C308874504,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C654444808,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C83047728,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1729338653,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1357808318,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1342775629,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C257304985,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C755162842,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1977650379,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1054152871,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1452247936,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1965439251,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1663047472,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1238979423,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1827721504,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C214575900,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C446941496,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C506432468,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1838301657,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C747250600,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1318677702,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C838492229,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1030758239,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1075510330,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1172330403,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C441292373,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1245397314,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C986297704,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1266080202,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1540858039,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C750926928,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1666695217,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C512945432,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1169926045,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C289629552,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1074839026,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1473589417,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1946726916,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1364299008,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C508997778,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1010093500,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1632661175,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C864163073,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C419160515,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C45647437,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1627350395,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1140215416,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1116220951,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C682839902,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C234560159,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1856237567,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1367061642,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C67204056,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1974253744,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1841990667,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1637460700,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1846119044,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2121324237,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1197713372,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1795177126,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1233109224,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C826388916,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1808186631,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C24735699,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C917936020,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C180772071,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1421276733,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C511380623,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C477307619,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C610956526,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1200519488,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C30874186,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1938591189,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2118187362,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1214605583,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1594931187,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2109371082,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C71835638,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1736844129,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1039384397,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C326219291,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1468185644,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C29954198,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C559992373,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1069512044,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2099174763,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C874135550,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C330059310,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1476156706,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1552037683,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C964826770,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1219420850,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2106504136,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C821569765,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C426221294,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C652428290,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C788247525,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1605704159,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2055236649,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C904401806,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1113886477,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C998003276,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1998196798,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1222060917,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C304743016,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C899050483,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C600406331,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1379164852,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C282002392,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C369114049,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2129172635,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1728145372,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1247732748,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C109809811,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1784162329,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1666276384,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C305637384,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C819779861,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C69574815,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C576735956,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1233632484,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C743022561,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C207570518,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C302503974,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C105192378,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1546956807,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C602459721,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C151179308,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C363917125,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1933669888,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1849015297,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1747897504,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C271009491,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C19597191,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1111324183,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1550383420,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C790432734,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C495183110,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C894874536,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2070282097,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C422582803,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1348411116,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C160861445,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C169039656,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1488758601,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1980036235,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1364767591,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C338224622,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1918158117,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C727246230,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C92289216,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1917339933,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1852581283,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1781417622,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2000357516,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1220924328,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1346844368,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1698209286,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1780358812,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C234841346,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C653538380,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1290691666,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1372197686,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C312206473,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C742013780,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C586665591,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C74834366,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2036894463,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C612114376,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C841825920,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C281239294,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1678759484,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1066220803,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1291953133,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C26634389,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1067301900,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C25840764,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C862604824,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C93644514,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1454289792,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2031313501,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2021896746,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1722201036,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1323177292,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2025980469,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1799797030,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C266955525,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1733432167,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C162154673,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C979456037,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1820622531,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1818581729,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1507474014,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C375858624,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C572341905,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C91980272,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C799885130,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1687096728,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C563451527,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1030387742,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C741989117,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C319032057,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2109749775,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C350063669,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1540446527,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C663563435,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C273145232,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1099851270,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C262726376,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C493998254,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C871638477,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C33082339,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1225770646,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1516800953,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1210062708,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C264272448,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C944514648,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C644306859,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1848934308,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1655310936,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C999136947,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C659246182,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1792007796,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1476780479,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C254448650,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1920975349,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1717013936,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C287871196,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1257888823,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1174785268,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C484828041,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1226718905,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1300384713,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C621305057,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C381815394,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C781260277,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1905450989,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C370829930,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C915759752,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C345233267,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1803496795,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1986233246,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1342353540,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1116035626,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C672157335,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C835201088,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1941633302,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C778095511,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1424752810,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1891250536,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1437132418,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1088756218,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1257850083,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1764448322,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C139456686,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2003480764,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C64817307,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1697468233,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2015923697,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C932333514,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1312866180,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C57655224,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1696063726,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C219030662,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2134769216,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1725249655,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1756840932,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C625104462,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1283579180,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1325855787,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1270504633,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1119815467,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1340217134,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1453643263,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1814133568,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1444790192,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C152668474,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2036510411,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C511582684,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1622204507,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C214441584,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
