degree,AccountName
1,15740555106226v6
4,15742481150226v6
1,15743501150144v6
2,15745555150226v5
4,15747555150117m5
1,15750491150195v5
1,15753174150226v5
1,15756543150224m5
16,15757322150195v5
1,15762555150226v5
1,15763583150226v6
4,15765514150141m6
1,15768555150226v5
1,15771174150224m6
1,1577302150226v5
10,15773226150102m6
5,15775481150102m6
1,15777543150195m5
3,15778555150226v6
1,15781216150226v6
1,1578275150224m5
3,15784555119226v5
3,15788399150146a6
2,15791399150198a6
9,15792555146226v6
1,15795224106224m6
2,15796399150137a6
2,15797555130226v6
1,15799170150102m6
1,15800543150195m5
2,15801555119224m6
1,1580360150100v5
1,15804555150226v6
1,15806555150226v5
1,15808390150102m6
8,15813251150226v5
4,15815227150226v5
4,15816399150150a6
2,15820463144141v6
2,15823302150226v5
1,15827555229137m6
1,15829555150226v5
1,15831555150226v6
8,15832583150195m6
1,15834555150117m5
1,15835555150226v5
1,15837555223226v6
1,15838554150226v6
1,15840543150224m5
1,15841553150226v6
2,15844543150117m5
4,15845111150195m5
1,15846294150224m6
3,15847216150226v5
1,15849555150226v5
2,15850520150190a6
10,15851225150219m6
2,15853555150226v5
3,15854555213226v6
1,1585555150226v5
10,15863158150226v5
1,1586514150129m6
1,15867555150226v6
1,15868554150226v6
2,15874555185224m5
1,15875555150226v5
1,15879379102138v5
5,15880555131137m6
1,15881555150226v5
1,15883514150224m6
7,1588399150198a6
2,15884160150226v5
614,15885545185138v5
1,15887383150226v5
1,15888216150195m6
33,15890545185195v5
1,15893555150226v6
1,15895555150226v6
2,15897118185226v5
3,15898137150226v5
1,15901321150226v5
1,15904555102138v5
2,15905399150137a6
1,15906555150102m6
1,15907555150195v5
3,15909110150224m6
1,15914399150146a6
1,15915555197226v6
4,15916500185190m6
4,15917399150146a6
1,15919583150226v6
1,15921138200226v5
5,1592399150150a6
3,15928399150146a6
1,15932555146189a6
1,1593555150226v5
1,15936399150223a6
2,15937555197102v5
1,15940463194226v5
1,15942555210226v5
34,15944266185137m6
3,1594555102226v6
1,15946225150195m5
1,15950513150102m6
1,15951555210226v5
8,1595321150100v5
1,15954555150226v5
4,15955555150226v5
1,15960555150226v5
4,1596422150195v6
2,15965555150226v5
1,15966321150226v5
1,15973399150150a6
2,1597399150137a6
3,15974555127195m6
2,15976399150150a6
1,15980321150226v5
1,15981555150226v5
1,15984555144137v6
1,1598520150190a6
4,15985222150195v5
4,15986360150229m5
2,15993555150226v5
2,1599555150226v5
1,15997399150236a6
1,15999555150195v6
1,16000555150226v5
2,16002555150226v5
3,16003555150226v5
1,16004555150226v5
1,1600555137226v6
2,16007555150226v5
1,16009170150102m6
1,16016555155226v6
1,16017555150166v5
1,16019543150224m5
4,16025399150198a6
1,1602555150226v6
1,16026555100102m6
1,16027555150102m6
1,16029555150226v5
3,16034481150102m6
1,16037111150224m5
11,16040351106226v5
1,16045399150137a6
2,16046111150226v5
3,16050555150117m5
4,16053225150224m5
1,16056360150166v5
1,16060555229195v6
150,16062500185137m6
1,16063321150226v5
1,16064512150226v5
2,16065543150224m5
1,16068555134226v6
1,16069555129162v6
3,16070111150166v5
2,16072473150224m5
10,1607542150226v5
57,16075514150102m6
4,16076181150226v6
1,16078203150195m6
1,16079555150226v5
3,16085297150166v5
3,1608555150226v5
3,16088160150195v5
1,16094555188102v6
13,16095500185224m6
2,16103555197162v6
3,1610399150146a6
2,16106514150102m6
1,1611309150226v6
1,16113555144164a6
3,16115431150166v5
5,16116568150226v5
1,16121555185126m5
1,16124567150195m5
3,16131555150226v5
41,16132111150226v5
2,16133555185224m6
273,16136204185138v5
1,16139596150100v5
2,16141399150185a6
1,16142399150146a6
2,16143399150137a6
1,16144285150226v5
3,16148138200226v5
1,16150369150117m5
2,16151562150102m6
1,16153555119224m6
1,1615399150146a6
3,16158562150219m6
5,16163551150226v5
3,16165361150226v5
4,1616555119226v6
1,16166555150226v5
1,16167224106219m6
1,16169591150195v5
3,16170399150185a6
1,16172555159226v5
3,16173555150226v6
4,16174399150137a6
1,1617555150226v5
1,1618360150126m5
1,16188178150224m5
1,16189268150166v5
5,16193553150131a6
3,16195399150236a6
4,16196399150236a6
1,16198555150226v6
2,16199545185226v6
1,16202555150166m5
5,16203399150236a6
4,16205399150118a6
1,16206321150195v5
2,16210555150226v5
1,16211532150195m5
1,16212555148137m6
1,16215555150226v5
1,16218555150195v5
5,16219399150185a6
1,16223555150226v5
1,16226555150226v5
2,16227543150224m5
8,16232396150224m5
1,16234400150219m5
2,16236321150226v5
1,16237555150226v6
1,16240225150224m5
2,16241179106137v5
1,16246543150224m5
1,16247463144195v6
1,16248225150224m5
3,16253520150190a6
10,16255470150137m6
1,1625555150102m6
1,16257543150224m5
1,16259543150224m5
1,16261555150226v5
1,16263127150224m5
1,16269555150226v5
3,16270404150102m6
3,16271336150195v6
4,16274331150226v5
2,16275555135137m6
3,16277321150226v6
2,16278399150137a6
2,16279369150224m5
2,16280555127137m5
2,16281284150166v5
1,16284555150203m6
2,16286305106224m6
4,16287399150146a6
1,16289555133102m6
1,16293399150137a6
1,16294555150226v5
1,1629555150102m6
2,16296555204224m6
1,16297544150117m5
1,16300366162102m6
1,16302514150195m5
3,16305349117102v6
1,16310555150226v5
1,16311399150223a6
1,16312555150226v5
6,16314400150224m5
3,16317555150226v5
2,16321141185226v6
3,1632350150224m5
1,16324268150166v5
3,16325225150197m6
20,16326321150226v6
1,16327555150226v5
2,16328555150226v6
1,16329555150226v5
3,16330399150213a6
2,16338555150117m5
1,16339310150195m5
3,16341111150195v5
1,16344555150226v5
61,16346324185226v6
2,16347225150224m5
2,16348555150226v5
1,16351520150190a6
1,1635386150195v5
4,16354555119226v6
4,16355130185226v6
2,16355296185226v6
1,16356555100226v6
1,16359321150226v5
2,16361555150226v6
2,16362555150226v5
1,16365399150223a6
2,1636555188224m6
1,16368115150226v5
2,16370567150197m5
2,16372399150236a6
1,16373555150226v6
1,16375517150224m5
1,16377399150132a6
5,16378399150213a6
4,16379399150137a6
1,16381154150226v6
2,16383555150226v5
1,16384399150223a6
1,16385406117191m5
1,16386111150226v5
2,16387399150132a6
1,16390399150185a6
2,16391555150226v5
1,16392555136137m6
16,16393177185102m6
1,1639555150226v5
2,16399216150102m6
1,16404520150190a6
3,16406399150137a6
5,16409399150236a6
1,16412554150226v6
1,16416310150224m5
3,16419555137137v6
1,1642229150226v5
6,16426399150118a6
1,16427532150224m5
2,16430371150226v6
4,16434399150146a6
18,16435298150226v5
3,16436555150226v5
4,16437514150224m5
1,16438555215224m5
1,16441174150195v6
1,16443555150226v5
1,1644369150224m5
3,16445399150137a6
2,16447399150146a6
1,16449555135226v5
1,16451490150226v6
4,16452514150224m6
1,16457460150224m5
1,16459555150226v5
2,1646310150195m5
2,16464490150195v5
1,16465555121137m6
1,16467555150195v6
1,16471399150223a6
2,16473310150117m5
1,16475310150224m5
1,16476555150226v5
1,16478555204138v5
1,16479470150137m6
8,16485174150226v5
13,16489546147219m6
2,16491533150102m6
2,16493555146226v6
2,16494454150226v5
1,16496352117134m6
4,16498534150224m5
1,16499512150224m5
3,1650399150133a6
1,16505138200226v5
1,16506554150226v6
1,16508321150226v5
1,16509390150224m5
5,16510583150226v6
3,16511179106226v5
4,16516399150137a6
1,16517399150145a6
2,16519481150195m5
1,16520399150137a6
2,16521527150117m5
1,16522555150226v6
1,16524399150223a6
2,16526399150132a6
1,16528275150224m5
3,16533553150142d6
1,16536555150226v5
1,16544399150132a6
1,16550555150226v5
1,16555514150224m5
1,16556555101137m6
3,16557399150236a6
1,16558305106137m6
3,16560476150126v5
1,16560476150166v5
1,16563399150188a6
1,1656555150120a6
6,16566583150224m6
7,16568321150195v5
1,16572519150117m5
1,16574390150195m5
2,1657555119137v6
1,16575555150195m6
1,16576555135102v6
1,16577555150162v6
11,16578545185226v6
1,16579555133111m6
2,16580399150150a6
2,16582543150224m5
2,16583127150224m5
7,16584555134226v6
1,16585543150224m5
1,16586138200226v5
3,16587555197226v5
1,16588399150132a6
1,16589520150190a6
1,16601555150226v5
2,16603555191226v5
1,16606555185137m6
1,16607555131177m5
1,16608555144219m6
1,16610555150226v6
6,1661255150226v5
1,16615555150226v5
3,16617512150219m6
1,1662111150195v5
1,16625321150226v5
3,16628399150198a6
1,16630242150166v5
1,16631532150224m5
3,16632215150229m5
1,1663555150226v5
1,16637555150226v6
1,16640111150195v5
1,16645555150226v5
1,16646555150195v6
5,16650399150146a6
1,16651555204137m6
9,16655228106226v5
2,16656399150146a6
10,16657502150226v5
4,16658555150226v5
68,16659170150226v6
12,16661490150226v5
1,16662555100102m6
1,16663583150226v6
1,16665555150226v5
4,16666166150226v5
1,16667399150133a6
2,16671514150224m6
4,16672418150226v5
4,16674341185226v6
1,16675555150195m5
3,16676555150166v5
1,16676561150166v5
1,16678292150226v6
1,16679463144147v6
1,16680555121137m6
1,16681446150226v6
1,16682479150226v6
1,16683555133226v5
5,1668399150198a6
1,16684137150226v6
2,16685399150133a6
1,16686512150226v5
3,16688520150190a6
1,16690555150226v5
5,16691170150102m6
1,16694399150132a6
1,16695555119102m6
2,16697399150131a6
4,16699555150226v5
1,16703555204226v5
2,16706508150226v5
3,16708555150226v5
1,16713490150226v6
1,16715555117226v5
2,16716399150198a6
1,16717111150224m5
1,16719321150226v5
1,1672138200226v5
1,16722399150185a6
2,16725555141134m6
1,16726469106137m5
10,16727111150226v6
1,16731555207162v6
1,16732399150137a6
1,16734555150226v5
1,16735111150162v6
1,1673555150226v5
1,16738555150195v5
1,16740555150195m6
1,16741555150226v6
1,16742543150224m5
2,16743399150133a6
1,16744555150226v6
1,16745399150137a6
49,16746500185102m6
1,16749364146166m5
6,16750111150102m6
3,16751111150226v5
16,1675174150226v5
3,16752493150224m5
1,16753555150226v5
1,16755225150117m5
4,16756399150198a6
5,16757399150137a6
1,16764555150226v6
1,16765501150226v5
1,1676555150226v5
2,16767555150117m5
3,16770310150224m5
3,16773204185138v5
2,16775399150198a6
1,16776555150226v5
5,16777399150150a6
2,16779494150226v6
1,16782555117166m5
4,1678555150226v5
1,16785555150137m6
6,16786366162224m5
1,16790390150224m5
1,1679399150185a6
3,16795181150228v6
1,16796555210137v5
1,16797555150226v6
1,16801555118226v6
1,1680555150226v6
1,16806310150224m5
4,16809399150150a6
2,16814463144137v6
5,16817321150226v6
1,16822555223226v6
6,1682409150226v5
1,16824512150224m5
1,16825555150226v5
2,16826555150226v5
1,16827271150195v5
1,16829399150148a6
1,16831225150224m5
1,16832555150226v6
1,16835555100226v6
2,16836310150195m5
2,16840190150102m6
2,16843555150226v5
6,1684514150224m6
1,16847555150226v6
6,16849562150197m6
4,16852170150102m6
2,16853555150226v5
1,16854187144226v6
3,16855399150236a6
1,16856543150224m5
6,16858214150226v5
1,16862555150226v6
5,16865145150226v5
2,1686555150224m5
2,16868343150166v5
1,16871555150226v5
2,16872399150188a6
14,16873343150226v6
2,16874358150226v5
6,16876490150195v5
2,16877555129224m6
2,16878555150226v5
1,16880555150195v5
4,16882123144226v6
8,16883111150226v5
4,16889399150150a6
1,16897543150224m5
5,16898399150198a6
2,16900549150226v6
3,16901425150224m5
1,1690516150224m5
1,16908321150226v5
1,16910555150226v5
4,16914399150131a6
1,16917328150117m5
2,16921555188226v6
1,1692310150224m5
7,16923102150117m5
1,16927310150224m5
4,16929555150226v5
3,16932555106226v5
4,16935399150131a6
1,16938555191226v6
1,16940555150102m6
1,16941555169102v6
1,1694555212147v5
1,16945555150226v5
2,16950555150226v5
1,16951399150146a6
2,16952555150226v5
1,16953224106224m6
1,16955481150102m6
1,16957399150237a6
1,16958149147219m6
1,16959512150224m5
5,16960399150137a6
1,16961569117137v6
1,16962555150195v5
1,16963127150224m5
1,16964555150226v5
1,16966555150226v6
1,16968555150226v6
2,16970216150224m6
10,16972174150226v5
1,16976543150117m5
2,16977555150195v5
1,16978100150195v6
1,16979291150226v5
1,16980225150117m5
3,16981381150195m6
3,16984399150236a6
1,1698555162126m5
3,16986445150219m6
2,16988346150203m6
2,16990399150146a6
1,16991555150226v5
1,16993555150226v5
2,16997390150224m5
4,16998562150219m6
10,17000438106137v5
1,17002555150224m5
2,1700305106224m5
5,1700305106224m6
3,17003360150100m5
1,17008580106138v5
3,17009111150195v5
4,17010439144224m6
3,17012399150137a6
3,17013399150236a6
4,1701383150226v5
3,17019118185228v6
2,17021310150224m5
7,17022266185197m6
2,17024399150198a6
1,1702555150226v5
1,17025555150226v5
1,17026336150226v6
1,17027512150102m6
3,17035181150162v6
1,17037481150102m6
1,17038246150195v5
1,17039500185224m6
1,17040508150195v5
3,17043504150226v5
1,17044555149102v6
4,1704567150203m6
1,17047555150226v5
2,17049399150236a6
2,17050514150224m6
1,17052399150137a6
16,17055393150117m5
4,1705555144226v6
1,17057225150224m5
2,17059360150226v5
1,17060555150226v6
2,17070277144102v6
2,17072512150117m5
1,17077543150102m6
2,17078399150146a6
1,17079555150195v6
2,17082520150190a6
3,17085361150226v5
1,1708555100224m6
1,17086555150226v5
1,17088512150224m5
2,17089555150117m5
1,17090555150226v5
1,17091143150195v5
2,17092399150150a6
3,17094399150146a6
1,17095555213166m5
1,17097591150195v6
5,17098209150224m5
3,17099583150212m6
1,17100555150226v5
3,17101378146224m5
1,17103512150117m5
1,17105555150137m6
2,17106555167111m6
1,17107555150226v5
2,17108404150102m6
1,17109555150226v5
1,17111555150226v5
3,17115555150106a6
1,17118310150224m5
1,1712157150226v6
2,17122194150166m5
2,17124310150224m5
1,17126555150166v5
2,17129321150226v5
1,17130360150226v5
13,17131111150224m5
2,1713555150226v5
2,17138399150132a6
3,17139315150195v5
1,17141321150226v5
2,17143555150226v5
1,17144555150226v5
21,17147273185197m6
4,17148555150226v5
2,17150292150226v5
2,17151533150195v6
2,17155132150226v6
1,17156310150224m5
1,17157555150195m6
1,17161225150226v6
1,17162555150226v5
1,17163555150226v6
1,17168327150223d6
2,17169543150224m5
1,17174555150102m6
1,17176456150102m6
1,17181520150190a6
1,17183514150219m6
3,17185327150166d5
2,17186555150226v5
70,17188321150226v5
1,17192543150224m5
5,17193399150137a6
1,17197573143224m5
3,1720294150226v5
1,17204492150117m5
1,17205490150226v6
2,17206321150226v5
1,17207532150224m5
2,17208543150224m5
1,17210555150226v6
2,1721390150195m5
1,17215389150195v5
1,17216445150102m6
10,17217111150226v5
3,17218399150118a6
1,17219445150117m5
1,17221555150226v6
6,17223441150226v5
8,1722408185195m5
1,17224399150198a6
1,17225555144224m6
5,17232399150118a6
1,17233555150226v5
1,1723555150224m5
3,17238555150226v6
37,1724583150226v6
1,17246555229137v6
4,17249543150224m5
3,17251399150198a6
1,17252555150226v5
1,17253555159224m6
1,17254508150226v5
1,17255555117195m6
1,17260463144226v6
2,17261555150226v5
5,17262578150166m5
1,17263555150224m5
2,1726369150224m5
1,17265143150226v5
4,17266273185224m6
1,17268555150226v6
3,17270310150224m5
1,17271555150226v6
1,17273555225224m6
1,17274235150195v5
1,17276271150144v6
1,17276555150144v6
1,17277327150166d5
13,17284459185137v6
2,17285555150226v5
9,17286100150226v6
1,17287555150226v5
1,17288352117195m6
1,17290149147134m6
1,17291555150226v5
1,17293555150226v5
3,17294399150132a6
4,17295482150226v6
2,17297216150219m6
1,17298555102226v6
1,17301555150195v5
4,17303555150226v5
2,17304555150226v5
1,17307225150224m5
1,17308555119232m6
1,17313578150226v6
2,17318543150224m5
1,17319343150195v6
16,17321111150226v5
1,17323555131126m5
1,17325554150226v6
1,17327555150195v5
2,17329138200226v5
1,17329555200226v6
2,17332540106137v6
3,17333555150226v5
1,17335129150226v5
7,17336264150226v6
2,17341555150226v5
1,1734555162226v6
1,17345555150226v5
3,17346399150237a6
1,17347458150226v6
3,17348543150117m5
1,17351555117226v6
1,17352399150237a6
1,17353399150137a6
1,1735555150195m6
1,17356555119226v5
1,17357321150226v5
4,17361220150226v5
1,17362543150224m5
3,17363111150226v5
4,17364399150150a6
1,17366349117226v6
2,17369111150197m6
3,17370534150226v5
3,17372399150207a6
5,17373490150226v5
5,1737351106137v5
6,17374583150226v6
1,17376555150226v5
1,17377512150117m5
2,17378555150226v6
2,17380399150223a6
1,17382181150226v6
1,1738225150117m5
5,17384274185226v6
2,17389555150117m5
1,17390555150226v5
1,17392555100102m6
4,17393555162226v5
2,17394351106137v5
3,17394351106137v6
12,17396321150195v6
1,17398555150226v6
14,17399111150224m5
14,17400174150226v5
1,17401290150195v5
1,17402589150226v6
1,17403555150226v5
5,1740399150137a6
2,17404581150226v5
4,17405555150226v5
1,17406381150226v6
2,17407555102226v6
1,17408310150224m5
7,17409360150166v5
1,17410555150226v5
1,17412451150226v5
1,17413555150226v6
1,17414555131226v6
2,1741517150224m5
1,17416555150226v5
1,17418302150226v5
1,17419399150223a6
1,1742555150224m6
1,17430399150150a6
9,17433274185137v6
1,17434543150224m5
2,17435555150226v5
2,17436520150190a6
1,17438543150224m5
1,17439399150185a6
2,17440302150226v6
2,17441399150237a6
7,17442246150226v5
1,17443555150226v5
1,17445399150150a6
1,17446555150166v5
1,17447512150226v5
2,17451266185137v6
2,17452555150226v5
1,17456555150224m6
7,17458507150226v5
1,17461322150131a6
2,1746399150131a6
1,17464555150226v5
2,17469360150226v5
1,17474517150224m5
1,17475310150224m5
4,17478390150224m5
1,17479555119224m6
22,17480181150226v6
5,17481168144226v6
2,17482194150166m5
2,1748555117226v5
1,17485555150226v5
2,17488321150226v6
5,17489509150226v5
2,17490399150132a6
4,17491111150224m5
2,17492302150226v6
1,17494555166226v5
1,17496554150226v5
1,17501555102228v6
1,17503555106137v5
1,17512555150226v6
5,17514555150226v5
1,17517369150224m5
1,17521543150195m5
1,17522520150190a6
4,17523443150137m6
3,17524170150195v6
3,17526555150226v5
1,17527555142134m6
1,17531302150226v6
3,17532555100102m6
2,17534269150195m5
2,17537555190226v5
1,17538399150137a6
1,17539555150226v5
1,17540555150226v5
1,17542390150224m5
2,17545555150226v5
3,17547399150185a6
1,17550310150117m5
2,17551481150226v6
1,1755310150117m5
4,17557555150226v5
3,17560168144137v6
4,17562555185224m6
1,1756383150226v5
1,17564302150226v5
1,17566555150226v6
1,17567555150137m6
1,17568321150226v5
4,17572399150236a6
1,17574555150226v6
3,17577555150226v5
1,17580555157226v5
1,17583181150226v6
2,17584583150226v6
2,17586481150226v6
1,17587534150226v5
1,17589399150237a6
1,17593555150226v5
1,17595555210102m6
6,17598268150166v5
1,17599216150102m6
1,17600555133195v6
1,17601383150166v5
2,17602555150226v5
4,17604555195224m5
3,17605555150226v5
2,17607182150226v5
3,17609481150102m6
1,17613555121137m6
2,1761383150226v5
1,17618345150137m6
4,1762161150226v5
1,17622555150226v6
1,17625369150224m5
1,17626555150226v5
1,17628555150226v5
3,17632216150226v6
1,17634545185226v6
1,1763555150226v5
7,17635565150226v5
1,17636555150226v5
1,17637353150224m5
2,17641555150226v6
7,1764158150226v5
2,17644390150224m5
1,17646555213166m5
1,17647399150223a6
1,17648174150195v5
5,17649507150226v6
3,1765111150195m5
1,17653171150102m6
1,17654399150223a6
4,17656399150198a6
1,17658555198224m5
1,17661399150185a6
1,17666420150224m5
3,17667273185137m6
7,17669541150117m5
1,17671555231226v6
1,17674555223226v5
2,1767543150224m5
3,17675481150219m6
2,17676555213224m5
6,17677399150198a6
1,17680473150224m5
2,17681555150226v5
3,17689258150195v5
1,1769111150195v5
1,17691399150137a6
1,17697555133137v5
6,17698181150226v6
1,17699555191102m6
2,17702399150236a6
2,1770419150226v5
2,17705555150226v5
3,17706555134226v5
1,17707555150226v5
1,17708555210224m5
3,17714514150203m6
1,17717399150185a6
2,17723321150226v5
4,17728514150195m6
1,17729300150166v5
2,17730543150224m5
1,17735377150195v5
5,17736399150150a6
1,17738225150226v5
2,17742555119102m6
1,17745580106138v5
4,17746327150100d5
1,17746327150223d6
1,17747225150195m6
3,17749555150226v6
1,17750399150223a6
1,17755543150224m5
2,1775555150226v5
2,17759194150166m5
4,17760511150226v5
2,17761399150223a6
1,17765512150117m5
9,17767555102224m5
1,17768555150226v5
1,17769555150226v5
1,17773555212137v6
1,1777555212137v6
1,17778215150226v5
1,17779134119226v5
4,17781555150117m5
21,17782408185226v5
2,17783555102226v5
4,1778399150137a6
1,17784555150226v5
2,17786555212226v6
1,17789512150224m5
1,17796399150223a6
3,17799222150226v6
1,17800555117224m6
1,17801555119102v6
1,17802555134102v6
1,17803543150224m5
1,1780555204226v6
1,17805555222226v6
1,17809555150226v5
4,17813555147226v6
1,17815225150102m6
3,17816463144226v6
1,17819197150195v5
3,17820500185224m6
4,17825399150137a6
4,17826520150190a6
1,17828399150223a6
7,17832210150226v6
1,17841555150226v6
2,1784555150226v6
1,17847514150224m5
2,17849555177137v6
1,17853360150100v5
6,17854399150198a6
3,17855399150146a6
1,17858555127102v6
2,17860399150185a6
1,17861247150224m6
1,17863520150190a6
1,17867555150195v5
9,17868148150226v5
7,17872348150224m6
2,17874517150224m5
1,17875303150226v5
1,17877216150226v6
1,1788555150226v5
1,17885562150102m6
5,17886185150226v5
1,17890555146224m6
1,17891543150195m5
2,17894555102137v6
3,17895399150236a6
4,17896396150190m6
2,17897399150223a6
1,17901399150104a6
1,17903555100102m6
4,17904399150236a6
2,1790555150226v5
1,17906555162166v5
3,17910543150117m5
1,17911555150117m5
1,17912399150223a6
1,17914111150226v6
1,17917555150226v5
2,17918445150195m6
1,17919111150195m5
3,17923555150224m5
3,17924305106224m6
1,1792555150226v6
2,17926124150226v5
2,17929399150150a6
1,17932555119137m6
7,17933512150195v5
1,17935555150229m5
1,17937138200226v5
1,17941520150190a6
3,17942341185195v6
1,17943555150226v5
1,17945399150223a6
8,17947371150226v6
1,1795321150226v5
3,17953399150137a6
1,17955555150226v5
2,17957555146190m6
1,17958580106147v5
2,17958580106147v6
1,17960555150195v6
3,17962555150226v5
1,17963399150223a6
1,17965555150226v6
7,17966356150224m5
1,17969555150226v5
1,17970225150224m5
1,17971555106137v6
1,17976517150224m5
2,17980399150146a6
1,17985555150102m5
1,17986512150117m5
1,17995555150226v5
1,17996111150226v6
3,17998215150203m6
4,17999482150226v5
2,18003567150226v6
1,18004555225102v6
1,18005225150102m6
1,18007340150100m5
2,18011555100226v6
1,18014399150223a6
3,18015481150226v6
1,1801555150226v6
1,18016555146226v6
7,18018452150117m5
1,18023399150137a6
2,1802555150226v5
5,18026399150185a6
3,18027555150226v5
1,18028543150195m5
1,18031543150224m5
1,18033555214137m6
1,18038520150190a6
2,18039563150226v5
9,1804161150117m5
4,18042399150137a6
3,18043555150166v5
2,18047555157226v5
1,18050555150226v5
1,18052555150226v5
1,1805420150224m5
6,18054512150219m6
1,18062555150226v5
1,18063555150226v5
1,18064310150224m5
1,18067512150117m5
2,18068463144137v6
5,1807189150226v5
2,18078555210224m6
1,18079555100166v5
5,18080111150219m6
7,18081481150219m6
1,1808390150224m5
6,18084111150195v6
5,18086399150102a6
2,18087583150226v6
1,18088555150226v5
2,18089110150226v6
1,18090555190226v5
4,18092583150226v6
6,18093500185224m6
3,18094399150198a6
5,18095243150226v5
1,18096555150226v5
1,18097555219224m5
2,18098555150226v6
4,18099555150117m5
2,18100228106138v5
3,18103288150226v5
5,18104177185197m6
2,18106390150224m5
1,18110555150226v6
6,18112555146137v6
1,18114555150226v6
1,18115501150195v5
1,1811555150226v5
3,18117170150102m6
1,18122174150226v5
1,18124555150226v5
4,1812555117184v6
1,18127111150195v6
3,18128399150185a6
2,18129321150226v5
3,18130555215224m5
34,18132567150117m5
1,1813555150226v5
4,18136399150146a6
2,18138555150226v6
3,18141555150195m6
1,1814555150226v5
1,18151111150117m5
1,18153103185195v6
1,1815369150117m5
1,18154551150226v6
3,18156491150226v5
1,18157555150226v5
3,18159490150190m6
1,18162555150226v6
2,18166555150224m5
1,18170274185224m6
1,18174555150228v6
1,18176321150195v5
1,18177555150226v5
3,18178598150224m5
1,18180396150190m6
1,18182543150224m5
1,18184555150226v6
1,18186517150224m5
4,18188555137226v6
1,18190170150102m6
1,18191399150223a6
9,18195111150226v5
1,1819555150226v6
2,18196514143162v6
1,18197310150224m5
1,18201555150226v5
3,18202399150236a6
1,1820555135138v5
1,18208555150226v5
3,18209277144137v6
1,18210383150228v6
4,18211597150226v5
9,18215111150226v5
1,18217555162226v5
3,18220399150213a6
1,18221555222138v5
1,18224390150224m5
33,18227583150226v6
1,18228555133102v6
2,18229520150190a6
3,18234481150135m6
1,18235321150144v6
1,18236555106224m6
4,18238361150226v5
1,18240583150226v6
1,18241555150117m5
1,18242268150166v5
1,18243543150224m5
9,18246567150219m6
5,18249360150126m5
26,18250545185226v6
1,18251176185102m5
1,18254512150226v5
3,18255514150224m5
1,18259562150197m6
1,18266555138226v6
19,18268583150226v6
1,18269234150226v5
1,18270512150117m5
3,18271399150185a6
1,18273555150226v6
1,18279576229190m6
2,18280555150166v5
3,18281159150219m6
1,18282555185139m5
4,18282555185139m6
2,18283555150226v5
1,18285555188232m6
1,18286520150190a6
1,18290520150190a6
1,18292555150226v5
1,18294399150137a6
1,1829555210137v6
1,18296555182147v6
1,18297490150117m5
4,18298399150198a6
1,18299555150195v5
6,18300174150226v5
62,18301459185224m6
1,1830383150226v6
1,18304555121137m6
6,18305399150119a6
6,18306490150203m6
1,18311479150195v6
1,18313555217137m6
4,18314399150150a6
1,18318555150226v6
1,18320474150195m5
1,18321379102224m6
1,18324399150223a6
1,18325555150195v5
3,18328399150185a6
1,18330555102166m5
1,18333369150224m5
1,18334589150226v5
1,18336555118137m6
2,18337555150226v5
4,18340399150132a6
2,18341321150226v5
6,18343374150226v5
2,18346555150226v5
1,18347555150226v6
1,18350472150166v5
1,18352555150199a5
1,18353555150226v5
1,18356555150226v6
2,18358520150190a6
3,18359202185224m6
5,18360399150198a6
1,18364555150226v6
1,18365555213224m6
8,18366111150226v5
1,18367293162226v5
1,18369555150226v6
3,18370547150226v5
1,18371500185102m6
1,18372390150195m5
2,18373383150226v6
1,18374555150226v5
13,18375174150162v6
1,1837555150224m5
3,18377555131126m5
1,18378111150195v5
1,18383128150226v6
1,18384543150224m5
2,1838463144147v6
1,18388555150226v6
2,1839455150224m5
1,18396111150226v5
2,1840555141102m6
1,1844555204226v5
1,1846520150190a6
2,1852399150150a6
1,1854216150195v6
1,1855555150226v6
1,1857555150226v5
2,1858399150198a6
1,1859555150226v5
2,1863224106224m5
1,1864302150195v5
4,1865520150190a6
2,1868543150224m5
6,1869216150162v6
1,1870555150226v5
1,1872555100224m6
1,1873555123226v5
3,1874171150224m5
2,1876555150226v6
1,1880399150223a6
1,1883555150117m5
1,1886555210226v6
9,1888555150215a5
23,1893514150224m6
3,1894194150166m5
1,1896275150224m5
1,1899554150137m6
1,1900555150226v6
2,1903555146224m6
8,1906445150224m5
2,1907399150137a6
1,1909138200226v5
1,1911555150226v5
1,1913555150226v5
1,1914555150226v5
1,1917174150195v5
1,1920399150223a6
2,1923543150224m5
1,1925555150226v5
1,1926555155224m6
1,1927512150117m5
3,1929181150226v6
1,1931555150226v5
1,1932555150226v5
9,1939360150166v5
1,1943555142102m6
4,1944555150117m5
1,1946555150226v5
1,1954383150226v5
4,1955383150226v5
1,1956555150102m6
1,1959555150226v5
3,1960399150133a6
1,1963555213166v5
1,1966275150117m5
18,1974111150226v5
1,1975367150224m6
109,1976545185102v6
2,1979399150137a6
1,1980555150226v5
1,1983555150195v5
1,1984555150102m6
1,1986502150226v6
2,1987399150132a6
3,1988555188224m6
1,1991512150117m5
1,1992216150219m6
2,1994275150224m5
1,1995216150226v6
2,1998111150226v5
2,1999321150226v5
1,2002555150226v5
1,2003512150117m5
1,2004520150190a6
1,2005555150226v5
1,2006543150224m5
2,2008517150224m5
1,2016555150226v6
1,2017555222138v5
2,2018381150195m5
1,2019369150224m5
3,2020490150226v5
